listing_id,comments,canceled,notice
24349096,1,0.0,
24349121,16,0.0,
24349122,11,0.0,
24349821,1,0.0,
24349888,4,0.0,
24350343,10,0.2,35.0
24350361,12,0.0,
24350541,6,0.0,
24351467,6,0.0,
24352009,1,0.0,
24352029,5,0.0,
24353076,20,0.0,
24353246,4,0.25,77.0
24353335,17,0.0,
24354054,10,0.0,
24354743,42,0.0,
24355328,27,0.1111111111111111,38.666666666666664
24355598,19,0.0,
24360753,16,0.0,
24360771,17,0.0,
24361926,8,0.0,
24361972,1,0.0,
24361999,6,0.0,
24362439,8,0.125,12.0
24362610,4,0.0,
24363391,12,0.0,
24363547,3,0.0,
24364105,12,0.0,
24364124,16,0.0,
24364279,9,0.1111111111111111,34.0
24364317,17,0.0,
24364657,1,1.0,2.0
24364686,3,0.0,
24364720,5,0.2,3.0
24365687,9,0.0,
24365865,6,0.0,
24365874,16,0.0,
24366035,26,0.038461538461538464,5.0
24366047,17,0.0,
24366256,11,0.09090909090909091,70.0
24366387,19,0.0,
24366399,17,0.11764705882352941,3.5
24366684,8,0.0,
24366926,24,0.0,
24367251,12,0.08333333333333333,3.0
24367380,27,0.0,
24367467,3,0.3333333333333333,6.0
24367596,26,0.0,
24367678,2,0.0,
24367835,21,0.0,
24368342,10,0.0,
24368387,2,0.0,
24368404,8,0.125,4.0
24368421,3,0.0,
24369207,1,1.0,18.0
24369211,46,0.0,
24369262,5,0.0,
24369282,9,0.1111111111111111,4.0
24369683,5,0.0,
24369978,6,0.16666666666666666,27.0
24370066,39,0.0,
24370341,3,0.0,
24371001,26,0.0,
24371443,11,0.0,
24372228,1,0.0,
24372621,4,0.0,
24372773,5,0.2,15.0
24372809,1,1.0,24.0
24372828,21,0.0,
24373434,23,0.0,
24374400,5,0.4,9.5
24374932,2,0.0,
24375114,5,0.0,
24375881,13,0.0,
24376155,4,0.0,
24376372,3,0.0,
24376900,1,1.0,67.0
24377753,7,0.0,
24380877,3,0.0,
24381582,6,0.0,
24382288,23,0.0,
24383215,2,0.0,
24383422,4,0.0,
24383442,16,0.0,
24384099,1,0.0,
24384293,19,0.0,
24384520,1,0.0,
24384926,6,0.16666666666666666,17.0
24384951,5,0.0,
24385046,10,0.0,
24385110,1,0.0,
24385194,19,0.0,
24385198,20,0.0,
24385367,1,0.0,
24385508,5,0.0,
24385814,16,0.0,
24386117,17,0.0,
24386136,3,0.3333333333333333,11.0
24386308,3,0.3333333333333333,24.0
24386711,11,0.0,
24386861,5,0.0,
24387249,5,0.0,
24387397,1,1.0,51.0
24387575,1,1.0,6.0
24387742,7,0.0,
24388059,1,0.0,
24388141,9,0.0,
24388147,11,0.0,
24388257,1,0.0,
24389032,6,0.0,
24389042,5,0.0,
24389130,39,0.0,
24389688,10,0.0,
24389958,30,0.0,
24390415,35,0.0,
24390558,1,0.0,
24390580,6,0.0,
24390794,1,0.0,
24390804,16,0.125,53.0
24391353,1,0.0,
24392630,14,0.0,
24393039,4,0.25,8.0
24393503,1,0.0,
24393932,4,0.0,
24394188,2,0.0,
24394567,11,0.0,
24395290,38,0.0,
24395324,1,0.0,
24395773,12,0.0,
24395803,10,0.0,
24396026,3,0.0,
24399982,2,0.0,
24400053,23,0.043478260869565216,61.0
24400295,1,1.0,17.0
24401591,1,0.0,
24401677,2,0.0,
24402108,4,0.25,37.0
24402515,16,0.125,27.5
24402629,10,0.3,23.666666666666668
24402863,13,0.0,
24403108,25,0.0,
24403462,19,0.0,
24404521,7,0.0,
24404952,7,0.0,
24405131,19,0.05263157894736842,43.0
24405617,16,0.0625,20.0
24405989,6,0.0,
24406335,8,0.0,
24407410,28,0.0,
24407562,11,0.0,
24407577,5,0.0,
24408041,11,0.0,
24408958,12,0.0,
24408984,1,1.0,21.0
24409041,5,0.0,
24409905,3,0.0,
24409981,28,0.0,
24410213,10,0.0,
24410261,4,0.0,
24411459,26,0.0,
24411628,1,1.0,3.0
24411944,4,0.0,
24413595,3,0.0,
24415310,12,0.0,
24415436,8,0.0,
24415958,3,0.3333333333333333,79.0
24415991,16,0.0,
24415993,6,0.0,
24416055,2,0.0,
24416558,4,0.0,
24416651,24,0.0,
24416979,26,0.0,
24417417,3,0.0,
24417441,2,0.0,
24417733,13,0.07692307692307693,8.0
24418010,7,0.0,
24418585,4,0.25,7.0
24418999,10,0.0,
24420380,8,0.375,21.0
24420484,30,0.0,
24421346,2,0.0,
24421479,32,0.0,
24421570,1,0.0,
24422021,16,0.0,
24422126,12,0.08333333333333333,247.0
24423523,2,0.0,
24423580,15,0.0,
24423735,10,0.1,3.0
24424107,1,0.0,
24424631,2,0.0,
24424734,10,0.1,22.0
24425123,20,0.15,37.666666666666664
24425421,1,0.0,
24425644,2,0.0,
24426327,4,0.0,
24426526,6,0.0,
24428429,1,0.0,
24428509,40,0.0,
24428603,4,0.0,
24428774,42,0.0,
24428801,17,0.0,
24429243,10,0.0,
24429320,28,0.0,
24429671,4,0.0,
24430542,8,1.0,46.125
24431052,1,0.0,
24432019,8,0.0,
24434879,20,0.0,
24434926,1,0.0,
24435082,1,0.0,
24435904,20,0.0,
24436019,2,0.0,
24436024,18,0.0,
24436543,5,0.0,
24436671,6,0.0,
24436852,4,0.0,
24437060,8,0.0,
24437650,2,0.0,
24437786,11,0.0,
24438030,6,0.0,
24438139,22,0.0,
24438339,5,0.0,
24438396,1,0.0,
24438472,15,0.0,
24438946,11,0.0,
24439364,9,0.0,
24439468,2,0.0,
24439643,15,0.0,
24439644,3,0.3333333333333333,40.0
24439780,2,0.5,4.0
24440016,2,0.0,
24440134,8,0.0,
24441228,15,0.06666666666666667,22.0
24441408,23,0.0,
24441673,6,0.16666666666666666,2.0
24442703,11,0.0,
24442965,14,0.0,
24442999,7,0.0,
24443400,11,0.0,
24443461,6,0.0,
24443609,10,0.0,
24444310,2,0.0,
24444832,14,0.0,
24445603,7,0.0,
24445992,8,0.0,
24446126,8,0.0,
24447370,3,0.6666666666666666,14.5
24447862,6,0.0,
24448200,2,0.5,15.0
24449207,8,0.0,
24449510,1,0.0,
24449616,1,0.0,
24449650,2,0.0,
24449849,12,0.0,
24450181,1,0.0,
24450435,15,0.06666666666666667,2.0
24450930,16,0.0,
24452435,4,0.0,
24453572,23,0.0,
24454007,18,0.0,
24457382,1,1.0,15.0
24457673,18,0.0,
24459820,2,0.0,
24460152,9,0.2222222222222222,4.0
24460629,5,0.0,
24460695,6,0.0,
24460788,1,0.0,
24460802,4,0.0,
24461190,3,0.0,
24461307,11,0.0,
24461350,3,0.0,
24461680,5,0.0,
24461685,3,0.3333333333333333,49.0
24462066,2,0.0,
24462140,8,0.0,
24462341,2,0.0,
24462633,5,0.0,
24463192,20,0.0,
24463263,59,0.0,
24463919,4,0.25,9.0
24464502,1,0.0,
24464690,9,0.0,
24464949,5,0.0,
24465085,1,0.0,
24465110,1,0.0,
24465153,4,0.0,
24465218,3,0.0,
24465306,14,0.14285714285714285,32.5
24466597,1,0.0,
24466605,15,0.0,
24467337,12,0.08333333333333333,5.0
24467532,12,0.0,
24467994,4,0.0,
24468247,14,0.0,
24468414,7,0.0,
24469119,2,0.0,
24469168,3,0.0,
24469476,4,0.0,
24471351,3,0.0,
24472329,2,0.5,43.0
24472401,3,0.0,
24472566,1,0.0,
24472579,7,0.0,
24472615,28,0.0,
24472669,2,0.0,
24473099,4,0.25,8.0
24473264,5,0.2,8.0
24474418,5,0.0,
24475263,5,0.0,
24476118,2,0.0,
24479674,5,0.2,12.0
24480049,1,0.0,
24480176,10,0.0,
24482544,22,0.0,
24482746,24,0.0,
24483511,1,1.0,25.0
24484746,2,0.5,4.0
24484853,15,0.0,
24485343,2,0.0,
24485499,3,0.0,
24485531,8,0.0,
24486521,3,0.3333333333333333,40.0
24486572,5,0.0,
24486993,30,0.0,
24487027,2,1.0,24.5
24487388,2,0.5,12.0
24487596,3,0.0,
24487648,3,0.3333333333333333,74.0
24488051,2,0.5,2.0
24488053,30,0.0,
24488069,9,0.1111111111111111,108.0
24488230,11,0.0,
24488522,12,0.75,42.22222222222222
24489339,15,0.0,
24489582,8,0.0,
24489779,5,0.2,2.0
24489876,15,0.0,
24490020,9,0.0,
24490047,11,0.45454545454545453,39.6
24490112,1,0.0,
24490796,16,0.0,
24490895,36,0.0,
24491066,14,0.07142857142857142,155.0
24491181,10,0.1,100.0
24491412,3,0.3333333333333333,19.0
24493406,36,0.0,
24493887,1,0.0,
24494291,27,0.0,
24494301,28,0.0,
24494494,32,0.0,
24494783,10,0.0,
24494839,7,0.14285714285714285,3.0
24495439,3,0.0,
24495562,8,0.0,
24495716,2,0.0,
24496057,2,0.0,
24496108,1,0.0,
24496702,2,0.0,
24496774,2,0.0,
24497915,2,0.5,7.0
24503406,3,0.0,
24503513,13,0.0,
24503928,1,1.0,8.0
24504592,1,0.0,
24505273,6,0.0,
24505602,11,0.0,
24505955,10,0.1,36.0
24505959,1,0.0,
24506085,10,0.0,
24506089,6,0.16666666666666666,4.0
24506294,3,0.0,
24506413,8,0.0,
24506511,4,0.0,
24506630,5,0.0,
24506701,2,0.0,
24506878,8,0.125,39.0
24507428,14,0.0,
24507670,3,0.0,
24507675,1,0.0,
24507850,1,0.0,
24508260,9,0.0,
24508620,3,0.0,
24508961,26,0.0,
24509042,8,0.375,17.0
24509791,11,0.09090909090909091,29.0
24511419,6,0.0,
24512121,1,0.0,
24512497,12,0.0,
24512628,2,0.0,
24512689,4,0.0,
24512709,3,0.0,
24513018,21,0.0,
24513059,1,0.0,
24513249,1,0.0,
24513989,1,0.0,
24514311,5,0.0,
24515120,37,0.0,
24515194,1,0.0,
24515774,6,0.16666666666666666,2.0
24516095,14,0.0,
24516230,2,0.0,
24516355,1,0.0,
24517051,7,0.2857142857142857,7.5
24518034,6,0.0,
24518098,17,0.0,
24518317,12,0.0,
24518511,5,0.0,
24518645,32,0.0,
24519066,7,0.14285714285714285,24.0
24520645,2,0.0,
24520716,18,0.0,
24521072,1,0.0,
24521275,1,1.0,40.0
24521555,2,0.5,50.0
24521755,2,0.0,
24521839,6,0.0,
24522188,2,0.0,
24522430,5,0.0,
24524559,2,0.0,
24526425,17,0.0,
24527666,2,0.0,
24528671,2,0.5,5.0
24528677,14,0.0,
24529165,19,0.0,
24529172,4,0.0,
24529348,1,0.0,
24529570,11,0.0,
24529878,12,0.0,
24530473,2,0.0,
24530543,12,0.0,
24530586,5,0.0,
24531480,5,0.2,7.0
24531842,6,0.0,
24532051,11,0.0,
24532248,7,0.0,
24532730,1,1.0,53.0
24533581,6,0.0,
24533719,1,0.0,
24533788,3,0.6666666666666666,47.0
24534628,5,0.0,
24535085,7,0.0,
24535429,17,0.0,
24535601,5,0.0,
24535898,1,1.0,4.0
24536080,7,0.0,
24536089,12,0.0,
24537322,43,0.0,
24537676,12,0.0,
24537849,6,0.0,
24538689,3,0.0,
24538777,2,0.5,26.0
24539488,1,1.0,2.0
24543063,1,0.0,
24543334,37,0.0,
24544019,1,0.0,
24544184,3,0.3333333333333333,2.0
24546255,1,0.0,
24547602,4,0.0,
24548404,3,0.0,
24548437,2,0.0,
24548742,3,0.0,
24549576,2,0.0,
24550118,5,0.8,74.25
24550157,17,0.058823529411764705,20.0
24550185,4,0.0,
24550525,8,0.0,
24551366,13,0.0,
24551545,2,0.0,
24551564,2,0.0,
24551595,3,0.0,
24552128,1,0.0,
24552477,8,0.125,4.0
24552596,8,0.0,
24552749,2,0.5,49.0
24552921,7,0.0,
24553412,5,0.0,
24554006,18,0.0,
24554178,5,0.0,
24554369,11,0.0,
24554446,9,0.0,
24554665,1,0.0,
24555126,8,0.0,
24555524,4,0.0,
24555846,13,0.07692307692307693,78.0
24556181,11,0.0,
24556287,2,0.0,
24556684,20,0.0,
24556842,5,0.0,
24557136,17,0.0,
24557151,4,0.25,4.0
24557359,4,0.0,
24557503,17,0.0,
24557799,34,0.0,
24558206,30,0.0,
24558229,37,0.02702702702702703,23.0
24558434,10,0.0,
24558501,26,0.0,
24558745,30,0.0,
24558953,17,0.0,
24558970,1,0.0,
24559043,3,0.0,
24559388,3,0.0,
24559455,1,0.0,
24559699,16,0.0,
24560164,17,0.058823529411764705,3.0
24560290,16,0.0625,2.0
24561163,14,0.0,
24561225,12,0.0,
24563290,13,0.0,
24563347,6,0.0,
24563528,4,0.0,
24564393,8,0.0,
24564621,10,0.0,
24566039,2,0.0,
24566183,8,0.125,5.0
24566225,10,0.0,
24566368,3,0.0,
24566379,11,0.0,
24567432,16,0.0,
24568156,5,0.0,
24569007,2,0.0,
24569704,15,0.0,
24570204,2,0.0,
24570436,6,0.0,
24570609,3,0.3333333333333333,77.0
24570698,1,1.0,13.0
24571160,2,0.0,
24571773,12,0.0,
24573396,13,0.15384615384615385,32.5
24573440,36,0.0,
24573497,10,0.1,5.0
24575192,1,0.0,
24575415,5,0.2,5.0
24575426,3,0.0,
24575801,4,0.25,3.0
24575966,8,0.0,
24576212,1,0.0,
24576238,4,0.0,
24576482,1,0.0,
24576893,22,0.045454545454545456,2.0
24578158,19,0.0,
24578644,3,0.0,
24579014,4,0.0,
24579662,8,0.125,22.0
24580326,8,0.0,
24582657,12,0.0,
24584188,1,0.0,
24584894,5,0.2,64.0
24585438,4,0.25,74.0
24586381,1,0.0,
24587447,1,0.0,
24587520,3,0.0,
24587626,5,0.0,
24587761,14,0.0,
24587792,5,0.0,
24587802,8,0.0,
24587825,9,0.0,
24588552,15,0.0,
24588813,1,0.0,
24589136,2,0.0,
24589287,5,0.0,
24589322,4,0.0,
24589347,2,0.0,
24589740,2,1.0,97.5
24590041,1,0.0,
24590266,7,0.0,
24590638,2,0.5,3.0
24590678,8,0.0,
24590748,24,0.0,
24590790,1,0.0,
24591557,4,0.0,
24591617,1,0.0,
24591750,3,0.0,
24591751,10,0.0,
24592680,22,0.0,
24592695,6,0.0,
24592843,3,0.0,
24592884,3,0.0,
24592950,1,0.0,
24593040,1,0.0,
24593202,1,0.0,
24593212,2,0.0,
24593502,13,0.0,
24594249,1,0.0,
24594474,7,0.14285714285714285,2.0
24594728,7,0.0,
24595194,1,0.0,
24595287,22,0.0,
24595448,4,0.0,
24595778,9,0.2222222222222222,2.0
24595841,9,0.1111111111111111,6.0
24596232,6,0.0,
24596424,2,0.5,6.0
24596461,3,0.3333333333333333,26.0
24596565,6,0.16666666666666666,11.0
24596567,4,0.0,
24596687,8,0.0,
24596928,5,0.0,
24597288,24,0.0,
24597966,10,0.0,
24598706,9,0.0,
24598756,69,0.0,
24599042,16,0.0,
24599421,18,0.0,
24599758,1,0.0,
24599888,12,0.16666666666666666,8.5
24600015,5,0.2,37.0
24600341,1,0.0,
24600644,11,0.0,
24600837,6,0.0,
24601881,11,0.0,
24601916,20,0.2,48.75
24601931,8,0.0,
24602066,16,0.0,
24602070,7,0.0,
24602919,15,0.0,
24603303,10,0.0,
24603550,1,0.0,
24604263,1,0.0,
24604286,2,0.0,
24604321,3,0.0,
24604832,3,0.0,
24604923,4,0.0,
24605076,5,0.0,
24605796,12,0.0,
24606764,2,0.0,
24606782,1,1.0,3.0
24611327,14,0.0,
24612051,14,0.0,
24612082,2,0.0,
24612650,18,0.0,
24613216,13,0.07692307692307693,73.0
24613532,3,0.0,
24614143,2,0.0,
24614403,2,0.0,
24615188,4,0.0,
24615215,2,0.0,
24615394,1,1.0,7.0
24615405,2,0.0,
24615874,16,0.125,4.0
24616185,2,0.5,28.0
24616274,10,0.1,52.0
24616540,2,0.0,
24616681,14,0.0,
24616757,2,0.0,
24616810,1,1.0,8.0
24617081,24,0.0,
24617267,7,0.0,
24617664,6,0.0,
24617859,4,0.0,
24618328,9,0.0,
24618478,4,0.0,
24618757,5,0.4,28.5
24619012,4,0.0,
24619215,4,0.0,
24619425,7,0.0,
24619679,8,0.0,
24620027,1,0.0,
24620239,9,0.0,
24620242,1,0.0,
24620630,1,0.0,
24620671,3,0.0,
24621234,5,0.0,
24621466,10,0.0,
24621597,5,0.0,
24621736,6,0.0,
24621812,11,0.0,
24622768,4,0.0,
24622995,29,0.0,
24623465,1,0.0,
24623544,11,0.0,
24623590,2,0.5,16.0
24623632,2,0.0,
24623660,1,0.0,
24623875,19,0.0,
24624660,1,1.0,6.0
24624779,13,0.0,
24624895,2,0.0,
24624959,1,0.0,
24625554,20,0.0,
24625710,1,0.0,
24625945,14,0.0,
24626051,2,0.0,
24626391,1,0.0,
24626838,1,1.0,76.0
24626845,4,0.0,
24627647,4,0.0,
24628071,13,0.0,
24628348,6,0.0,
24629188,11,0.0,
24629221,2,0.0,
24630095,9,0.0,
24630677,3,0.0,
24631005,3,0.3333333333333333,7.0
24631628,3,0.0,
24632317,27,0.0,
24635731,15,0.0,
24635897,2,0.0,
24637258,4,0.0,
24637882,7,0.0,
24638343,1,0.0,
24638935,5,0.0,
24639166,9,0.0,
24639555,6,0.0,
24639638,5,0.0,
24639796,3,0.0,
24640259,5,0.0,
24640292,2,0.0,
24640429,4,0.0,
24640792,18,0.0,
24640844,1,0.0,
24640893,3,0.0,
24641017,2,1.0,44.5
24641074,10,0.2,22.5
24641131,8,0.0,
24641140,3,0.0,
24641143,16,0.0,
24641255,7,0.14285714285714285,8.0
24641753,1,0.0,
24641767,19,0.0,
24641851,34,0.0,
24641943,14,0.0,
24642399,3,0.0,
24642404,1,0.0,
24643541,11,0.0,
24643649,17,0.0,
24643714,3,0.0,
24643721,3,0.3333333333333333,11.0
24643816,1,0.0,
24644128,19,0.0,
24644424,20,0.0,
24644450,8,0.0,
24644548,3,0.0,
24644737,6,0.0,
24645029,13,0.0,
24645398,1,0.0,
24646149,19,0.0,
24646212,11,0.0,
24646330,9,0.0,
24646659,7,0.0,
24647662,1,1.0,55.0
24647807,2,0.0,
24648094,6,0.0,
24648301,1,0.0,
24649380,41,0.0,
24650296,12,0.0,
24650526,1,0.0,
24650780,30,0.0,
24651002,1,0.0,
24651005,1,0.0,
24651584,1,1.0,6.0
24651946,1,0.0,
24652131,10,0.0,
24653047,2,0.0,
24653591,3,0.0,
24653657,8,0.0,
24653705,3,0.0,
24653763,1,0.0,
24653801,1,0.0,
24653924,3,0.0,
24654034,29,0.0,
24654129,2,0.0,
24654257,8,0.0,
24654322,13,0.0,
24654599,10,0.1,2.0
24654605,12,0.0,
24654672,2,0.0,
24654705,16,0.0,
24654793,8,0.0,
24654830,24,0.0,
24654912,2,0.0,
24654957,15,0.06666666666666667,8.0
24656572,41,0.0,
24659020,8,0.0,
24661028,1,0.0,
24663220,9,0.0,
24663661,7,0.14285714285714285,63.0
24664396,4,0.0,
24664406,21,0.14285714285714285,75.0
24664461,17,0.0,
24664791,21,0.0,
24665012,15,0.0,
24665049,1,0.0,
24665069,5,0.0,
24665094,2,0.0,
24665422,4,0.0,
24665466,5,0.0,
24665623,7,0.0,
24666263,15,0.0,
24666825,13,0.07692307692307693,77.0
24666841,12,0.0,
24666913,3,0.0,
24667411,25,0.0,
24668002,48,0.0,
24668239,11,0.0,
24668241,8,0.125,3.0
24668454,15,0.0,
24668854,1,0.0,
24668915,9,0.0,
24668961,1,0.0,
24669145,8,0.0,
24669596,1,0.0,
24669822,6,0.0,
24669933,13,0.0,
24670253,11,0.0,
24670294,1,0.0,
24670342,17,0.0,
24670506,20,0.0,
24670747,21,0.0,
24671220,20,0.0,
24671466,12,0.0,
24671617,8,0.0,
24671810,21,0.0,
24671835,19,0.0,
24671994,4,0.0,
24672257,21,0.0,
24672682,13,0.07692307692307693,11.0
24673172,4,0.25,19.0
24673347,14,0.0,
24673498,33,0.0,
24674001,4,0.0,
24675365,32,0.03125,72.0
24675454,14,0.0,
24676024,2,0.0,
24676187,7,0.0,
24676938,17,0.0,
24677138,6,0.16666666666666666,4.0
24681257,7,0.0,
24681629,1,0.0,
24682249,13,0.0,
24682505,6,0.0,
24683906,13,0.0,
24684072,10,0.0,
24684856,11,0.0,
24685308,1,0.0,
24685448,1,0.0,
24686576,27,0.037037037037037035,10.0
24686745,5,0.0,
24686762,3,0.3333333333333333,13.0
24686867,2,0.5,23.0
24687335,3,0.0,
24687521,2,0.5,8.0
24687582,4,0.25,8.0
24687729,6,0.0,
24687730,2,0.0,
24687927,6,0.0,
24688120,5,0.0,
24689007,1,1.0,26.0
24689210,1,0.0,
24689377,2,0.5,34.0
24690436,7,0.0,
24690693,12,0.0,
24691015,13,0.0,
24691603,18,0.0,
24691653,4,0.0,
24691667,9,0.1111111111111111,5.0
24691856,1,0.0,
24691892,5,0.2,5.0
24693428,2,0.0,
24693553,12,0.0,
24694046,13,0.0,
24694081,10,0.0,
24694372,11,0.0,
24694378,21,0.0,
24694480,12,0.0,
24694649,4,0.0,
24695047,1,0.0,
24695354,13,0.0,
24696250,6,0.0,
24696577,14,0.0,
24696854,6,0.0,
24696962,3,0.0,
24698444,1,0.0,
24698873,1,0.0,
24698948,2,0.0,
24702583,30,0.0,
24704369,3,0.0,
24704370,7,0.0,
24704792,1,0.0,
24704870,21,0.0,
24704927,11,0.0,
24705331,6,0.0,
24705673,17,0.0,
24705840,3,0.3333333333333333,43.0
24706058,37,0.0,
24706244,22,0.0,
24706503,4,0.0,
24706895,7,0.0,
24707121,13,0.0,
24707221,2,0.0,
24707388,1,0.0,
24707776,2,0.0,
24707944,21,0.0,
24708120,18,0.05555555555555555,3.0
24708322,4,0.0,
24708344,3,0.0,
24708506,3,0.0,
24708561,4,0.25,7.0
24708684,3,0.0,
24708777,4,0.25,10.0
24708897,3,0.0,
24709092,8,0.0,
24709178,9,0.2222222222222222,42.0
24709772,4,0.0,
24710000,4,0.0,
24710445,5,0.0,
24710736,6,0.0,
24710825,18,0.0,
24710868,1,0.0,
24711682,2,0.0,
24711798,2,0.0,
24711957,14,0.0,
24712036,1,1.0,24.0
24712566,12,0.0,
24713009,13,0.0,
24713169,24,0.0,
24713674,4,0.0,
24713712,6,0.0,
24713947,10,0.1,71.0
24714177,1,0.0,
24714334,5,0.0,
24715818,17,0.0,
24716509,15,0.06666666666666667,68.0
24720021,17,0.058823529411764705,16.0
24721254,3,0.0,
24721525,2,0.0,
24721729,8,0.0,
24723703,3,0.0,
24723813,38,0.02631578947368421,14.0
24723829,17,0.0,
24724158,5,0.0,
24724342,3,0.0,
24724545,17,0.0,
24725264,6,0.3333333333333333,3.5
24725414,3,0.0,
24725844,17,0.0,
24725965,21,0.0,
24726072,9,0.1111111111111111,20.0
24726191,2,0.0,
24726279,16,0.0,
24726383,37,0.0,
24726453,1,0.0,
24726714,9,0.0,
24726741,17,0.29411764705882354,54.8
24726801,2,0.0,
24726936,20,0.0,
24727384,17,0.0,
24727618,40,0.0,
24727762,4,0.0,
24727861,5,0.0,
24728384,52,0.0,
24728468,1,0.0,
24728532,33,0.0,
24728589,3,0.0,
24728736,13,0.07692307692307693,17.0
24728983,3,0.0,
24729549,4,0.25,9.0
24729865,4,0.0,
24729941,11,0.0,
24730197,1,0.0,
24730339,5,0.0,
24730803,4,0.0,
24730934,3,0.0,
24731057,2,0.5,3.0
24731089,24,0.0,
24731262,3,0.0,
24731502,15,0.0,
24731938,18,0.0,
24732114,12,0.0,
24732163,15,0.0,
24732233,10,0.0,
24732236,14,0.0,
24732325,1,0.0,
24732336,18,0.0,
24732379,8,0.0,
24732512,23,0.0,
24732602,8,0.0,
24732772,12,0.0,
24733186,3,0.0,
24733386,4,0.0,
24733568,26,0.0,
24733905,2,0.0,
24734163,8,0.0,
24734217,11,0.18181818181818182,43.0
24734286,14,0.0,
24734440,15,0.0,
24734980,7,0.0,
24735093,13,0.0,
24735277,9,0.1111111111111111,71.0
24739640,1,0.0,
24739654,2,0.0,
24740491,3,0.3333333333333333,3.0
24740605,5,0.0,
24740910,2,0.0,
24741075,10,0.0,
24741280,7,0.0,
24741341,4,0.0,
24741453,1,0.0,
24741461,2,0.0,
24741762,1,0.0,
24741896,1,0.0,
24741907,1,0.0,
24742160,9,0.0,
24742249,3,0.0,
24742439,4,0.0,
24742491,9,0.0,
24742690,7,0.0,
24742765,16,0.0,
24742887,7,0.14285714285714285,12.0
24743562,25,0.0,
24743787,40,0.0,
24743852,6,0.0,
24744122,6,0.3333333333333333,2.0
24744419,1,0.0,
24744793,12,0.0,
24745468,1,0.0,
24745657,5,0.2,13.0
24745798,11,0.0,
24745903,7,0.2857142857142857,13.5
24746032,15,0.0,
24746349,4,0.0,
24746460,4,0.25,3.0
24746576,9,0.0,
24746720,10,0.0,
24746944,4,0.25,13.0
24747388,1,0.0,
24747767,4,0.0,
24748241,8,0.0,
24748460,6,0.0,
24748692,6,0.0,
24749195,1,1.0,6.0
24749263,1,0.0,
24750031,9,0.0,
24750215,20,0.05,4.0
24750301,11,0.0,
24750376,3,0.0,
24750886,1,0.0,
24751525,1,0.0,
24751937,11,0.0,
24752120,1,0.0,
24752125,2,0.0,
24752127,3,0.0,
24752345,2,0.0,
24752576,5,0.0,
24752793,9,0.0,
24753282,3,0.3333333333333333,5.0
24753694,10,0.0,
24753901,2,0.0,
24753929,2,0.0,
24753960,6,0.0,
24754100,5,0.0,
24754489,4,0.0,
24754494,7,0.0,
24754596,4,0.0,
24754819,23,0.0,
24754891,8,0.0,
24755022,28,0.0,
24755283,2,0.0,
24756405,18,0.0,
24756520,14,0.0,
24756586,21,0.0,
24761071,5,0.0,
24761303,7,0.0,
24761898,8,0.0,
24762554,3,0.0,
24762788,1,0.0,
24762862,13,0.0,
24763176,3,0.3333333333333333,13.0
24763724,5,0.0,
24763818,16,0.0,
24763843,16,0.0,
24764018,8,0.125,2.0
24764099,4,0.0,
24764194,10,0.1,3.0
24764212,8,0.0,
24764573,4,0.0,
24764792,16,0.0,
24764998,1,0.0,
24765215,14,0.07142857142857142,65.0
24765302,3,0.0,
24765479,12,0.0,
24765667,1,0.0,
24765700,1,0.0,
24765720,1,0.0,
24765723,28,0.0,
24766559,5,0.0,
24766950,8,0.125,11.0
24767078,5,0.0,
24767242,2,0.0,
24767429,7,0.0,
24767568,8,0.125,24.0
24767904,4,0.25,40.0
24768184,7,0.0,
24768230,1,0.0,
24768676,1,0.0,
24768728,3,1.0,25.0
24768806,1,0.0,
24768877,8,0.0,
24768977,7,0.14285714285714285,3.0
24769215,8,0.0,
24769535,1,0.0,
24769822,2,0.0,
24770608,3,0.0,
24771414,14,0.0,
24771912,9,0.0,
24772354,7,0.0,
24772518,4,0.0,
24772781,1,0.0,
24772968,1,0.0,
24773885,5,0.0,
24774172,21,0.0,
24774321,3,0.0,
24774536,1,1.0,2.0
24775764,15,0.0,
24777222,1,0.0,
24777781,22,0.0,
24778360,3,0.0,
24778487,1,0.0,
24778509,1,0.0,
24778593,6,0.0,
24778618,1,0.0,
24779694,16,0.0,
24779774,3,0.0,
24784417,1,0.0,
24784994,7,0.0,
24785298,4,0.0,
24786813,2,0.0,
24786881,7,0.0,
24787080,1,0.0,
24787228,3,0.3333333333333333,12.0
24787523,2,0.0,
24787800,8,0.0,
24788190,7,0.0,
24788333,3,0.0,
24788592,6,0.0,
24788694,7,0.0,
24788807,7,0.0,
24789139,8,0.0,
24790273,3,0.0,
24790477,2,0.0,
24790749,9,0.0,
24791170,1,0.0,
24792294,3,0.3333333333333333,13.0
24792317,2,0.5,16.0
24792615,5,0.0,
24793063,1,0.0,
24793188,1,0.0,
24794071,1,0.0,
24795074,4,0.0,
24795162,12,0.0,
24795898,7,0.0,
24796116,4,0.0,
24796384,18,0.05555555555555555,26.0
24796626,15,0.0,
24796677,8,0.0,
24797021,1,0.0,
24797050,5,0.0,
24797242,3,0.0,
24798369,5,0.0,
24798402,1,1.0,14.0
24799158,2,0.5,35.0
24799338,7,0.0,
24800128,3,0.0,
24800507,4,0.0,
24801065,21,0.0,
24801245,7,0.14285714285714285,10.0
24802050,15,0.06666666666666667,80.0
24802540,12,0.0,
24802564,6,0.0,
24802801,5,0.0,
